Date,Open,High,Low,Close,Adj Close,Volume
2021-06-17,617.400024,642.000000,612.549988,630.809998,630.809998,884800
2021-06-18,616.000000,647.650024,615.520020,646.460022,646.460022,1543700
2021-06-21,599.169983,614.000000,577.000000,583.669983,583.669983,1378100
2021-06-22,535.010010,564.200012,513.020020,553.719971,553.719971,2567000
2021-06-23,579.479980,586.559998,551.229980,553.000000,553.000000,1055800
2021-06-24,570.000000,590.000000,561.000000,581.880005,581.880005,793500
2021-06-25,567.460022,571.210022,539.809998,550.049988,550.049988,1004700
2021-06-28,570.330017,629.510010,565.869995,624.169983,624.169983,1729800
2021-06-29,650.000000,692.989990,647.000000,668.989990,668.989990,1613600
2021-06-30,645.010010,669.000000,637.429993,664.500000,664.500000,858900
2021-07-01,650.590027,657.239990,637.119995,650.859985,650.859985,587400
2021-07-02,658.969971,661.919983,634.260010,635.609985,635.609985,527600
2021-07-06,652.080017,653.520020,621.289978,634.289978,634.289978,486200
2021-07-07,645.000000,647.169983,623.210022,639.859985,639.859985,451100
2021-07-08,603.000000,625.270020,594.690002,618.440002,618.440002,518000
2021-07-09,621.900024,635.929993,615.200012,628.659973,628.659973,394000
2021-07-12,632.250000,632.419983,585.210022,588.690002,588.690002,826300
2021-07-13,585.570007,597.000000,572.950012,579.880005,579.880005,717600
2021-07-14,585.000000,590.440002,560.409973,560.429993,560.429993,627500
2021-07-15,547.000000,559.950012,525.070007,541.039978,541.039978,733800
2021-07-16,543.900024,546.380005,520.520020,523.090027,523.090027,609100
2021-07-19,507.660004,522.489990,492.000000,498.720001,498.720001,728700
2021-07-20,487.989990,505.880005,472.380005,501.779999,501.779999,734500
2021-07-21,540.000000,569.809998,528.270020,556.940002,556.940002,1099400
2021-07-22,555.419983,568.059998,535.010010,555.940002,555.940002,711200
2021-07-23,558.419983,565.890015,533.390015,539.710022,539.710022,574900
2021-07-26,621.000000,695.000000,620.260010,682.500000,682.500000,2016900
2021-07-27,663.750000,677.510010,622.270020,630.609985,630.609985,969900
2021-07-28,663.950012,677.000000,632.200012,646.650024,646.650024,1082500
2021-07-29,641.929993,648.599976,619.369995,625.010010,625.010010,579500
2021-07-30,615.570007,635.479980,606.909973,626.010010,626.010010,632600
2021-08-02,622.590027,659.000000,615.090027,637.789978,637.789978,1255100
2021-08-03,634.619995,634.619995,605.130005,625.059998,625.059998,844400
2021-08-04,630.280029,675.000000,630.010010,670.929993,670.929993,1001500
2021-08-05,643.590027,729.679993,633.700012,715.619995,715.619995,1166500
2021-08-06,720.000000,750.989990,701.299988,748.719971,748.719971,1312000
2021-08-09,796.309998,798.000000,762.700012,767.729980,767.729980,1421300
2021-08-10,766.630005,777.020020,744.179993,750.489990,750.489990,796700
2021-08-11,762.239990,770.880005,740.109985,747.489990,747.489990,728300
2021-08-12,724.719971,730.799988,712.400024,720.989990,720.989990,719200
2021-08-13,745.000000,753.890015,726.099976,728.000000,728.000000,657400
2021-08-16,740.000000,741.000000,692.210022,697.510010,697.510010,666300
2021-08-17,691.070007,700.000000,657.479980,663.690002,663.690002,661500
2021-08-18,659.119995,678.000000,652.679993,655.049988,655.049988,547300
2021-08-19,646.340027,678.599976,641.429993,676.260010,676.260010,672700
2021-08-20,686.169983,727.989990,683.010010,716.559998,716.559998,982100
2021-08-23,741.900024,747.780029,710.059998,718.510010,718.510010,813800
2021-08-24,717.929993,717.929993,691.219971,715.500000,715.500000,811400
2021-08-25,714.650024,735.099976,705.000000,726.710022,726.710022,664900
2021-08-26,712.000000,714.500000,691.549988,693.659973,693.659973,571500
2021-08-27,699.500000,721.090027,695.049988,707.200012,707.200012,810900
2021-08-30,702.590027,708.320007,693.969971,702.989990,702.989990,528800
2021-08-31,702.330017,705.000000,687.090027,694.299988,694.299988,530700
2021-09-01,700.000000,717.000000,691.010010,702.500000,702.500000,825200
2021-09-02,722.890015,732.659973,695.000000,695.710022,695.710022,734400
2021-09-03,716.099976,728.000000,703.500000,712.260010,712.260010,732900
2021-09-07,699.000000,702.000000,644.780029,648.010010,648.010010,1806700
2021-09-08,648.099976,658.940002,630.630005,638.619995,638.619995,821800
2021-09-09,645.099976,653.820007,632.380005,640.619995,640.619995,650400
2021-09-10,638.150024,644.359985,612.030029,615.570007,615.570007,682900
2021-09-13,609.000000,642.729980,600.309998,642.700012,642.700012,933100
2021-09-14,645.000000,651.010010,612.919983,618.479980,618.479980,572600
2021-09-15,628.000000,642.369995,620.510010,633.000000,633.000000,564900
2021-09-16,632.119995,633.229980,611.479980,633.000000,633.000000,510700
2021-09-17,633.000000,634.530029,612.030029,614.289978,614.289978,2156600
2021-09-20,574.419983,593.099976,568.289978,588.390015,588.390015,775500
2021-09-21,588.869995,594.219971,576.000000,581.020020,581.020020,463300
2021-09-22,589.349976,604.969971,584.799988,599.609985,599.609985,378100
2021-09-23,606.729980,617.760010,598.669983,616.570007,616.570007,397600
2021-09-24,580.000000,602.330017,575.000000,599.390015,599.390015,468300
2021-09-27,603.250000,606.000000,589.729980,594.750000,594.750000,275600
2021-09-28,585.250000,590.000000,571.580017,573.510010,573.510010,338200
2021-09-29,580.710022,586.469971,565.260010,566.320007,566.320007,292800
2021-09-30,582.119995,597.349976,574.400024,578.400024,578.400024,316600
2021-10-01,615.609985,615.609985,592.260010,612.460022,612.460022,511200
2021-10-04,611.479980,613.630005,582.789978,607.250000,607.250000,435500
2021-10-05,620.320007,652.510010,612.799988,651.010010,651.010010,449000
2021-10-06,670.000000,682.390015,650.000000,673.809998,673.809998,712300
2021-10-07,665.000000,693.840027,663.679993,692.789978,692.789978,502900
2021-10-08,699.169983,712.789978,690.489990,708.820007,708.820007,686200
2021-10-11,720.000000,751.989990,718.250000,731.799988,731.799988,577100
2021-10-12,728.440002,739.619995,701.940002,710.650024,710.650024,413300
2021-10-13,710.000000,727.409973,703.489990,726.299988,726.299988,289700
2021-10-14,738.669983,740.919983,718.539978,723.950012,723.950012,279300
2021-10-15,739.989990,761.979980,734.000000,749.849976,749.849976,732300
2021-10-18,748.000000,757.380005,738.080017,739.640015,739.640015,583000
2021-10-19,742.250000,750.700012,701.010010,727.250000,727.250000,748600
2021-10-20,735.000000,777.070007,731.570007,758.179993,758.179993,737900
2021-10-21,752.869995,759.530029,729.570007,735.429993,735.429993,465300
2021-10-22,731.429993,738.500000,707.000000,718.520020,718.520020,368600
2021-10-25,736.450012,755.489990,733.000000,746.020020,746.020020,380700
2021-10-26,740.320007,754.710022,732.460022,734.859985,734.859985,323200
2021-10-27,720.000000,728.820007,709.580017,715.020020,715.020020,364700
2021-10-28,728.940002,748.020020,708.000000,717.130005,717.130005,671400
2021-10-29,724.099976,737.179993,691.409973,715.059998,715.059998,698300
2021-11-01,721.000000,745.270020,711.190002,736.119995,736.119995,440800
2021-11-02,756.960022,841.000000,741.000000,794.140015,794.140015,1487400
2021-11-03,781.590027,817.630005,778.169983,810.250000,810.250000,665900
2021-11-04,810.000000,828.739990,790.000000,800.000000,800.000000,376600
2021-11-05,803.869995,812.049988,779.099976,797.510010,797.510010,618800
2021-11-08,841.989990,873.190002,840.280029,860.000000,860.000000,717800
2021-11-09,884.500000,891.380005,835.010010,859.010010,859.010010,531200
2021-11-10,880.000000,880.000000,803.679993,816.340027,816.340027,557200
2021-11-11,812.330017,837.039978,807.000000,818.359985,818.359985,287800
2021-11-12,811.020020,812.580017,785.859985,811.729980,811.729980,463000
2021-11-15,819.960022,819.960022,781.340027,795.000000,795.000000,391500
2021-11-16,768.500000,780.000000,748.409973,752.020020,752.020020,493700
2021-11-17,763.599976,765.000000,737.000000,753.000000,753.000000,357600
2021-11-18,750.510010,750.510010,716.969971,727.359985,727.359985,498900
2021-11-19,735.119995,739.000000,718.000000,718.309998,718.309998,433800
2021-11-22,724.710022,725.809998,688.390015,690.020020,690.020020,399100
2021-11-23,694.270020,708.989990,680.729980,696.770020,696.770020,345900
2021-11-24,688.000000,703.989990,681.000000,700.900024,700.900024,555500
2021-11-26,681.289978,681.289978,655.000000,663.000000,663.000000,372200
2021-11-29,690.000000,704.520020,671.320007,695.479980,695.479980,587000
2021-11-30,698.250000,726.599976,690.000000,721.429993,721.429993,664000
2021-12-01,732.640015,743.989990,700.000000,705.469971,705.469971,763700
2021-12-02,691.520020,711.849976,667.059998,683.359985,683.359985,499400
2021-12-03,675.929993,683.890015,616.239990,630.989990,630.989990,809100
2021-12-06,594.919983,604.010010,565.729980,596.469971,596.469971,639600
2021-12-07,621.000000,647.190002,621.000000,628.169983,628.169983,396500
2021-12-08,623.669983,641.500000,612.000000,636.539978,636.539978,227000
2021-12-09,621.500000,625.280029,587.440002,591.880005,591.880005,376100
2021-12-10,613.609985,619.530029,581.349976,600.840027,600.840027,351400
2021-12-13,594.950012,594.989990,565.559998,571.640015,571.640015,375800
2021-12-14,565.000000,584.500000,556.539978,580.380005,580.380005,364600
2021-12-15,577.609985,603.000000,548.000000,598.590027,598.590027,528900
2021-12-16,595.719971,602.080017,559.659973,566.940002,566.940002,401800
2021-12-17,553.549988,580.840027,528.809998,571.580017,571.580017,745600
2021-12-20,552.820007,563.650024,543.000000,546.390015,546.390015,343800
2021-12-21,567.700012,574.760010,556.780029,567.500000,567.500000,282700
2021-12-22,568.359985,578.520020,562.000000,569.989990,569.989990,271400
2021-12-23,568.299988,600.000000,563.010010,597.210022,597.210022,545100
2021-12-27,600.000000,621.520020,598.400024,608.280029,608.280029,312200
2021-12-28,590.000000,590.229980,562.619995,567.969971,567.969971,345300
2021-12-29,566.960022,569.859985,551.239990,556.090027,556.090027,277100
2021-12-30,555.880005,575.450012,555.880005,562.340027,562.340027,316400
2021-12-31,566.900024,575.000000,543.330017,544.489990,544.489990,336300
2022-01-03,550.609985,561.330017,543.000000,558.260010,558.260010,345800
2022-01-04,560.150024,576.260010,535.020020,551.070007,551.070007,394700
2022-01-05,541.760010,552.510010,507.489990,509.100006,509.100006,547000
2022-01-06,500.000000,508.500000,477.820007,498.619995,498.619995,484500
2022-01-07,490.899994,500.000000,471.209991,482.950012,482.950012,425800
2022-01-10,463.690002,482.260010,448.250000,481.950012,481.950012,559700
2022-01-11,482.299988,513.080017,474.170013,506.559998,506.559998,474200
2022-01-12,524.000000,529.979980,510.720001,514.640015,514.640015,362300
2022-01-13,521.849976,527.690002,487.510010,489.589996,489.589996,325100
2022-01-14,484.170013,502.619995,481.839996,499.559998,499.559998,264500
2022-01-18,484.799988,489.559998,466.619995,468.279999,468.279999,408300
2022-01-19,482.790009,491.989990,458.459991,460.420013,460.420013,422400
2022-01-20,467.089996,490.869995,455.500000,457.529999,457.529999,439300
2022-01-21,422.839996,434.079987,365.989990,375.890015,375.890015,1570700
2022-01-24,320.000000,373.000000,319.010010,370.450012,370.450012,1505200
2022-01-25,369.989990,379.399994,355.000000,365.049988,365.049988,831900
2022-01-26,393.660004,393.660004,345.950012,353.649994,353.649994,789200
2022-01-27,360.000000,360.000000,317.589996,319.450012,319.450012,872300
2022-01-28,328.690002,342.100006,307.190002,338.950012,338.950012,814300
2022-01-31,337.880005,370.799988,332.950012,368.010010,368.010010,763000
2022-02-01,382.859985,390.950012,362.690002,373.000000,373.000000,640600
2022-02-02,366.739990,368.690002,336.040009,348.839996,348.839996,740200
2022-02-03,340.000000,356.850006,331.959991,340.089996,340.089996,553600
2022-02-04,340.760010,398.579987,339.739990,391.640015,391.640015,944000
2022-02-07,404.510010,433.329987,404.000000,413.470001,413.470001,1087400
2022-02-08,408.750000,426.730011,403.480011,425.429993,425.429993,488900
2022-02-09,430.000000,446.600006,422.200012,446.600006,446.600006,398900
2022-02-10,439.500000,463.040009,424.540009,431.480011,431.480011,623600
2022-02-11,430.109985,443.649994,405.500000,411.010010,411.010010,497200
2022-02-14,414.700012,429.489990,405.000000,409.489990,409.489990,342400
2022-02-15,431.010010,438.279999,424.500000,437.239990,437.239990,313600
2022-02-16,428.519989,437.510010,416.029999,434.980011,434.980011,330400
2022-02-17,420.230011,423.299988,401.880005,404.600006,404.600006,375300
2022-02-18,404.589996,407.459991,385.220001,395.970001,395.970001,469400
2022-02-22,375.809998,390.000000,368.040009,377.700012,377.700012,467200
2022-02-23,390.500000,393.200012,363.000000,365.029999,365.029999,365600
2022-02-24,340.239990,399.399994,336.839996,396.959991,396.959991,731300
2022-02-25,403.000000,412.000000,392.579987,405.000000,405.000000,407000
2022-02-28,401.570007,447.119995,401.570007,443.000000,443.000000,598200
2022-03-01,465.119995,473.049988,449.690002,464.730011,464.730011,657100
2022-03-02,454.820007,469.690002,450.929993,459.290009,459.290009,402800
2022-03-03,455.100006,460.149994,426.119995,428.700012,428.700012,318200
2022-03-04,425.000000,433.619995,407.059998,410.359985,410.359985,340600
2022-03-07,415.100006,425.000000,388.429993,388.910004,388.910004,472200
2022-03-08,394.980011,425.000000,393.609985,410.359985,410.359985,443200
2022-03-09,442.000000,454.450012,434.239990,436.750000,436.750000,458100
2022-03-10,415.000000,422.980011,406.470001,421.130005,421.130005,291900
2022-03-11,427.000000,429.179993,390.489990,390.820007,390.820007,353900
2022-03-14,389.950012,392.880005,363.910004,369.929993,369.929993,493200
2022-03-15,369.070007,396.149994,363.200012,396.140015,396.140015,378000
2022-03-16,400.170013,429.489990,398.750000,428.779999,428.779999,569400
2022-03-17,427.980011,442.100006,425.000000,434.089996,434.089996,339700
2022-03-18,435.820007,456.899994,431.920013,454.279999,454.279999,710200
2022-03-21,451.070007,454.500000,430.290009,436.480011,436.480011,350200
2022-03-22,450.160004,467.700012,448.829987,459.950012,459.950012,434400
2022-03-23,455.160004,470.309998,447.000000,450.690002,450.690002,253600
2022-03-24,459.660004,484.739990,451.000000,483.920013,483.920013,439000
2022-03-25,493.700012,493.929993,460.940002,472.420013,472.420013,412400
2022-03-28,496.040009,512.330017,488.000000,510.000000,510.000000,426500
2022-03-29,510.000000,522.799988,495.369995,520.000000,520.000000,363900
2022-03-30,506.200012,516.000000,497.040009,500.690002,500.690002,278400
2022-03-31,504.929993,506.549988,485.609985,486.320007,486.320007,333000
2022-04-01,489.559998,498.000000,478.799988,490.980011,490.980011,270800
2022-04-04,491.720001,503.299988,488.549988,501.260010,501.260010,266700
2022-04-05,508.570007,508.570007,471.220001,487.279999,487.279999,454000
2022-04-06,472.920013,476.850006,447.600006,455.109985,455.109985,430700
2022-04-07,455.500000,467.700012,446.000000,463.609985,463.609985,342700
2022-04-08,459.079987,470.600006,452.809998,453.239990,453.239990,274900
2022-04-11,441.220001,447.510010,425.029999,436.390015,436.390015,356700
2022-04-12,448.000000,476.070007,437.489990,443.450012,443.450012,492300
2022-04-13,441.250000,466.589996,441.250000,463.579987,463.579987,261300
2022-04-14,464.019989,469.750000,446.429993,449.190002,449.190002,256500
2022-04-18,447.799988,452.160004,431.309998,445.890015,445.890015,252300
2022-04-19,450.000000,471.170013,443.000000,471.140015,471.140015,284800
2022-04-20,476.600006,477.279999,446.450012,449.029999,449.029999,282100
2022-04-21,461.019989,471.869995,425.809998,427.859985,427.859985,416300
2022-04-22,424.920013,436.980011,408.000000,409.079987,409.079987,354300
2022-04-25,405.079987,428.000000,403.980011,428.000000,428.000000,329300
2022-04-26,426.000000,427.440002,390.339996,391.010010,391.010010,374900
2022-04-27,393.200012,405.959991,383.649994,385.779999,385.779999,307300
2022-04-28,393.000000,404.059998,369.649994,400.489990,400.489990,405300
2022-04-29,393.000000,410.000000,353.000000,354.170013,354.170013,548000
2022-05-02,356.010010,369.529999,343.709991,365.910004,365.910004,515900
2022-05-03,364.000000,368.940002,340.089996,343.399994,343.399994,475200
2022-05-04,350.010010,368.619995,325.250000,366.440002,366.440002,810400
2022-05-05,356.619995,357.339996,305.600006,314.519989,314.519989,859400
2022-05-06,309.059998,310.000000,282.549988,294.239990,294.239990,1208200
2022-05-09,271.250000,271.250000,214.119995,219.050003,219.050003,1928000
2022-05-10,239.589996,249.520004,208.369995,225.520004,225.520004,1705100
2022-05-11,200.000000,217.759995,165.000000,168.199997,168.199997,3618800
2022-05-12,153.190002,205.259995,134.089996,171.179993,171.179993,4692900
2022-05-13,202.059998,220.000000,193.300003,204.570007,204.570007,2523400
2022-05-16,200.000000,208.410004,193.009995,201.509995,201.509995,1008900
2022-05-17,210.000000,225.960007,205.039993,224.869995,224.869995,1017100
2022-05-18,216.880005,223.880005,195.539993,197.440002,197.440002,995300
2022-05-19,204.789993,220.320007,198.050003,210.770004,210.770004,801500
2022-05-20,214.520004,219.490005,189.000000,202.750000,202.750000,919300
2022-05-23,211.639999,215.000000,198.300003,204.369995,204.369995,898500
2022-05-24,200.600006,201.330002,184.399994,193.009995,193.009995,806700
2022-05-25,190.729996,203.429993,190.289993,198.119995,198.119995,539100
2022-05-26,180.220001,220.710007,176.100006,216.100006,216.100006,967800
2022-05-27,220.279999,233.869995,212.800003,219.389999,219.389999,970600
2022-05-31,235.169998,272.880005,228.520004,264.690002,264.690002,1552700
2022-06-01,261.350006,267.000000,233.000000,238.139999,238.139999,871000
2022-06-02,232.820007,250.800003,231.820007,244.460007,244.460007,596000
2022-06-03,239.380005,239.380005,223.550003,227.220001,227.220001,499200
2022-06-06,243.949997,248.770004,232.360001,235.440002,235.440002,585400
2022-06-07,221.699997,242.490005,218.080002,240.000000,240.000000,666700
2022-06-08,236.880005,246.990005,232.190002,232.889999,232.889999,310800
2022-06-09,231.330002,233.529999,216.360001,217.759995,217.759995,524300
2022-06-10,211.889999,213.860001,197.800003,203.360001,203.360001,781600
2022-06-13,149.309998,167.979996,143.899994,152.149994,152.149994,3677500
2022-06-14,149.009995,168.679993,145.300003,156.869995,156.869995,1892600
2022-06-15,160.250000,176.880005,156.100006,171.339996,171.339996,1877000
2022-06-16,160.869995,167.029999,154.460007,161.339996,161.339996,1140300
2022-06-17,158.029999,168.559998,157.509995,167.600006,167.600006,1230200
2022-06-21,170.940002,194.820007,169.979996,178.960007,178.960007,1134700
2022-06-22,177.250000,187.000000,168.279999,170.910004,170.910004,749400
2022-06-23,177.000000,189.029999,168.929993,188.309998,188.309998,669100
2022-06-24,195.000000,207.990005,194.000000,205.440002,205.440002,996500
2022-06-27,202.509995,206.130005,184.990005,196.729996,196.729996,768500
2022-06-28,197.639999,203.699997,184.710007,186.119995,186.119995,633200
2022-06-29,180.300003,184.229996,172.509995,179.690002,179.690002,762100
2022-06-30,172.800003,175.419998,162.729996,164.300003,164.300003,779200
2022-07-01,167.970001,172.169998,161.389999,166.770004,166.770004,785500
2022-07-05,165.839996,188.389999,160.020004,187.679993,187.679993,808700
2022-07-06,185.759995,193.589996,183.169998,188.300003,188.300003,636000
2022-07-07,190.699997,220.520004,189.820007,219.509995,219.509995,1195800
2022-07-08,213.119995,236.279999,206.679993,221.279999,221.279999,1152300
2022-07-11,210.350006,213.300003,198.000000,200.899994,200.899994,695500
2022-07-12,196.520004,203.350006,188.149994,192.520004,192.520004,588600
2022-07-13,186.750000,203.270004,182.449997,195.550003,195.550003,564100
2022-07-14,193.289993,205.479996,186.880005,204.589996,204.589996,722800
2022-07-15,209.000000,214.190002,202.289993,213.979996,213.979996,488700
2022-07-18,230.119995,246.570007,224.250000,225.630005,225.630005,1067600
2022-07-19,239.429993,268.799988,230.330002,267.170013,267.170013,1181000
2022-07-20,278.500000,299.500000,271.510010,288.769989,288.769989,1617900
2022-07-21,279.040009,290.500000,271.380005,289.709991,289.709991,810000
2022-07-22,294.059998,298.040009,273.920013,281.920013,281.920013,654300
2022-07-25,267.019989,275.600006,262.010010,265.859985,265.859985,482600
2022-07-26,248.830002,255.979996,235.679993,237.639999,237.639999,662600
2022-07-27,247.279999,268.149994,241.250000,262.399994,262.399994,708900
2022-07-28,260.000000,276.820007,255.559998,275.720001,275.720001,593400
2022-07-29,270.000000,287.970001,267.570007,286.059998,286.059998,615700
2022-08-01,276.529999,287.500000,271.459991,275.739990,275.739990,520300
2022-08-02,280.890015,295.239990,275.739990,278.260010,278.260010,606100
2022-08-03,283.760010,324.549988,283.410004,313.679993,313.679993,1250200
2022-08-04,319.890015,332.230011,304.529999,309.309998,309.309998,892200
2022-08-05,308.739990,330.970001,305.440002,319.149994,319.149994,691400
2022-08-08,335.649994,351.940002,327.450012,330.010010,330.010010,620300
2022-08-09,320.000000,326.529999,314.250000,319.380005,319.380005,326800
2022-08-10,347.000000,347.000000,327.500000,335.799988,335.799988,538100
2022-08-11,355.000000,361.970001,330.059998,336.989990,336.989990,605400
2022-08-12,336.989990,353.299988,331.000000,352.839996,352.839996,425500
2022-08-15,346.459991,358.320007,345.000000,349.079987,349.079987,305000
2022-08-16,344.480011,350.269989,330.260010,342.640015,342.640015,337900
2022-08-17,335.000000,338.000000,320.140015,325.200012,325.200012,329200
2022-08-18,321.029999,328.000000,318.429993,324.380005,324.380005,244400
2022-08-19,299.420013,303.950012,281.760010,283.000000,283.000000,757500
2022-08-22,273.010010,279.690002,266.079987,268.089996,268.089996,450700
2022-08-23,271.899994,283.269989,258.829987,265.799988,265.799988,531900
2022-08-24,265.700012,276.709991,263.980011,274.410004,274.410004,248500
2022-08-25,277.859985,280.459991,267.190002,272.809998,272.809998,276400
2022-08-26,275.000000,275.000000,248.000000,249.199997,249.199997,604900
2022-08-29,241.369995,254.199997,241.110001,244.960007,244.960007,492800
2022-08-30,250.039993,253.000000,235.009995,240.229996,240.229996,494900
2022-08-31,248.270004,251.500000,222.710007,231.559998,231.559998,937400
2022-09-01,220.009995,228.550003,213.289993,220.919998,220.919998,568100
2022-09-02,226.100006,227.750000,215.649994,218.059998,218.059998,423500
2022-09-06,218.529999,220.000000,202.899994,204.250000,204.250000,800700
2022-09-07,203.990005,221.880005,203.779999,218.610001,218.610001,563200
2022-09-08,214.470001,234.699997,211.729996,234.500000,234.500000,528600
2022-09-09,249.410004,262.209991,245.139999,261.970001,261.970001,912800
2022-09-12,263.209991,267.989990,250.119995,262.980011,262.980011,899800
2022-09-13,241.850006,246.350006,229.520004,231.250000,231.250000,811100
2022-09-14,230.100006,231.250000,221.350006,225.990005,225.990005,540300
2022-09-15,222.899994,236.699997,216.050003,216.940002,216.940002,843200
2022-09-16,211.520004,215.050003,203.220001,206.339996,206.339996,995100
2022-09-19,199.270004,207.089996,196.320007,206.199997,206.199997,818400
2022-09-20,200.000000,201.500000,193.419998,196.600006,196.600006,761500
2022-09-21,198.309998,208.330002,194.039993,195.919998,195.919998,662100
2022-09-22,196.889999,198.429993,186.229996,192.320007,192.320007,761000
2022-09-23,188.699997,191.919998,183.490005,191.449997,191.449997,599500
2022-09-26,191.820007,205.500000,191.500000,200.179993,200.179993,585200
2022-09-27,212.839996,219.220001,201.000000,206.070007,206.070007,675400
2022-09-28,207.600006,221.860001,207.500000,220.470001,220.470001,465600
2022-09-29,214.250000,216.309998,205.550003,211.820007,211.820007,396700
2022-09-30,208.509995,226.039993,207.110001,212.259995,212.259995,400600
2022-10-03,213.899994,228.419998,212.139999,224.520004,224.520004,433500
2022-10-04,235.839996,249.119995,235.000000,248.740005,248.740005,650700
2022-10-05,240.940002,245.750000,232.440002,242.190002,242.190002,525100
2022-10-06,242.190002,249.169998,236.250000,241.669998,241.669998,270000
2022-10-07,234.000000,236.000000,217.660004,220.300003,220.300003,372600
2022-10-10,219.619995,231.860001,215.259995,220.649994,220.649994,370900
2022-10-11,221.210007,227.259995,212.210007,216.369995,216.369995,347300
2022-10-12,218.179993,218.869995,205.509995,218.380005,218.380005,268100
2022-10-13,201.479996,223.000000,198.130005,220.539993,220.539993,592000
2022-10-14,223.339996,228.789993,207.429993,209.309998,209.309998,388800
2022-10-17,220.000000,226.270004,218.809998,221.130005,221.130005,334400
2022-10-18,230.199997,235.309998,219.639999,235.000000,235.000000,610300
2022-10-19,228.080002,234.490005,223.960007,226.080002,226.080002,271200
2022-10-20,228.229996,234.889999,219.220001,221.009995,221.009995,267500
2022-10-21,218.550003,234.429993,216.490005,232.619995,232.619995,362600
2022-10-24,233.000000,244.940002,226.360001,237.600006,237.600006,351300
2022-10-25,240.000000,270.000000,240.000000,268.690002,268.690002,640200
2022-10-26,269.549988,290.000000,266.880005,272.720001,272.720001,665000
2022-10-27,276.730011,279.000000,265.000000,270.559998,270.559998,247300
2022-10-28,269.190002,280.929993,264.609985,279.989990,279.989990,432500
2022-10-31,278.899994,283.880005,260.450012,267.510010,267.510010,351900
2022-11-01,275.950012,278.450012,257.190002,257.200012,257.200012,311100
2022-11-02,258.890015,278.790009,245.509995,248.229996,248.229996,641100
2022-11-03,242.009995,261.399994,241.360001,248.440002,248.440002,261600
2022-11-04,261.119995,277.350006,250.630005,277.100006,277.100006,671300
2022-11-07,271.410004,273.799988,260.000000,266.640015,266.640015,375800
2022-11-08,248.000000,266.640015,193.509995,211.839996,211.839996,3123800
2022-11-09,195.000000,209.059998,168.500000,170.360001,170.360001,2741900
2022-11-10,189.000000,198.380005,172.929993,175.000000,175.000000,1909200
2022-11-11,162.520004,178.100006,155.300003,175.179993,175.179993,1644100
2022-11-14,171.309998,179.100006,164.350006,165.899994,165.899994,797000
2022-11-15,174.000000,177.470001,165.130005,171.529999,171.529999,702800
2022-11-16,163.529999,170.479996,160.000000,169.440002,169.440002,681900
2022-11-17,165.649994,175.500000,162.130005,173.880005,173.880005,499700
2022-11-18,177.000000,177.149994,162.130005,170.119995,170.119995,823000
2022-11-21,165.000000,170.649994,152.339996,157.220001,157.220001,907700
2022-11-22,160.000000,168.000000,155.559998,167.080002,167.080002,585600
2022-11-23,168.449997,176.720001,166.210007,176.389999,176.389999,479800
2022-11-25,172.029999,183.000000,172.020004,183.000000,183.000000,263400
2022-11-28,178.720001,181.429993,169.160004,176.669998,176.669998,659700
2022-11-29,180.199997,182.509995,175.639999,182.000000,182.000000,544000
2022-11-30,189.199997,198.320007,181.000000,198.089996,198.089996,661200
2022-12-01,197.190002,206.529999,196.000000,198.979996,198.979996,423600
2022-12-02,195.679993,211.490005,195.339996,206.940002,206.940002,593200
2022-12-05,208.500000,210.729996,187.250000,195.669998,195.669998,771400
2022-12-06,194.600006,197.839996,187.389999,195.520004,195.520004,385000
2022-12-07,192.610001,198.970001,190.279999,193.490005,193.490005,296500
2022-12-08,194.500000,203.270004,190.229996,202.570007,202.570007,316900
2022-12-09,201.009995,203.479996,196.419998,203.250000,203.250000,406400
2022-12-12,199.000000,200.490005,194.789993,196.160004,196.160004,407700
2022-12-13,206.449997,211.839996,195.520004,201.809998,201.809998,438400
2022-12-14,203.000000,213.779999,201.910004,202.729996,202.729996,529100
2022-12-15,197.500000,199.009995,186.000000,188.000000,188.000000,440500
2022-12-16,183.759995,185.639999,172.330002,173.750000,173.750000,722700
2022-12-19,172.309998,178.839996,168.380005,170.210007,170.210007,368400
2022-12-20,170.369995,175.429993,168.000000,168.850006,168.850006,305700
2022-12-21,169.009995,172.070007,166.639999,168.820007,168.820007,218400
2022-12-22,168.300003,168.300003,160.919998,166.229996,166.229996,433000
2022-12-23,165.539993,167.589996,160.539993,162.669998,162.669998,285800
2022-12-27,160.000000,160.070007,145.679993,147.740005,147.740005,712800
2022-12-28,147.000000,151.089996,137.910004,138.089996,138.089996,692000
2022-12-29,138.899994,143.000000,133.770004,136.630005,136.630005,715700
2022-12-30,133.820007,142.089996,132.559998,141.570007,141.570007,703400
2023-01-03,145.669998,146.520004,139.380005,145.020004,145.020004,628300
2023-01-04,146.800003,165.699997,145.899994,165.059998,165.059998,1010100
2023-01-05,160.539993,160.539993,149.770004,156.559998,156.559998,409100
2023-01-06,152.610001,161.889999,147.100006,160.449997,160.449997,492900
2023-01-09,170.000000,181.869995,165.399994,175.009995,175.009995,714600
2023-01-10,174.350006,190.970001,170.000000,190.000000,190.000000,652400
2023-01-11,189.000000,196.449997,184.110001,194.759995,194.759995,665900
2023-01-12,203.649994,213.429993,189.309998,210.169998,210.169998,996000
